Date,SSD_Basic_current,SSD_OLS_current,Engle_Granger_current,HDBSCAN_Handcrafted_current,HDBSCAN_Autoencoder_current,HDBSCAN_MultiFactor_current,Engle_Granger_full
2015-12-22,10134.151500000002,12493.185899999999,2850.2928999999785,9341.1202,9262.3313,9120.4094,3139.471400000003
2015-12-23,10133.908900000002,12488.496799999999,2861.9376999999786,9352.8064,9267.5543,9123.323400000001,3154.008300000003
2015-12-24,10128.223100000003,12488.075099999998,2874.5085999999783,9353.7261,9271.663,9123.884300000002,3168.8048000000035
2015-12-28,10119.642500000002,12482.250199999999,2859.8382999999785,9343.2891,9266.585,9122.570800000001,3149.535600000004
2015-12-29,10129.150200000002,12479.193599999999,2880.673999999978,9346.895499999999,9267.7543,9126.026600000001,3179.7467000000042
2015-12-30,10128.638100000002,12475.8635,2870.4965999999786,9345.6554,9268.5193,9126.0218,3169.847400000004
2015-12-31,10128.253200000003,12485.233699999999,2861.1795999999786,9348.746599999999,9270.8038,9123.559500000001,3160.542000000004
2016-01-04,10128.428500000002,12510.0333,2856.565099999979,9342.8149,9278.382599999999,9121.1736,3153.7175000000043
2016-01-05,10125.451600000002,12506.942899999998,2843.8121999999785,9346.658599999999,9269.1031,9122.224,3141.546500000004
2016-01-06,10124.760100000001,12494.3478,2819.145999999979,9343.4206,9269.387,9115.0529,3111.6195000000043
2016-01-07,10137.255700000002,12505.711499999998,2800.1499999999787,9341.1186,9270.2069,9112.339100000001,3074.4221000000043
2016-01-08,10144.336400000002,12501.530799999999,2764.1884999999784,9346.0309,9263.621799999999,9107.155,3031.1699000000044
2016-01-11,10137.710000000003,12468.460399999998,2731.411299999978,9345.9635,9273.5284,9104.7669,2990.7136000000046
2016-01-12,10143.314100000001,12475.534799999998,2730.7330999999776,9337.626699999999,9279.316499999999,9107.4928,2986.2464000000045
2016-01-13,10138.668200000002,12478.762899999998,2740.8740999999773,9334.062199999998,9261.9409,9104.9814,2992.082500000005
2016-01-14,10134.486500000003,12466.122199999998,2746.9142999999776,9335.2745,9251.7809,9104.554600000001,3001.551000000005
2016-01-15,10126.465800000002,12460.571499999998,2740.1610999999775,9335.657099999999,9254.4856,9103.035300000001,2991.027100000005
2016-01-19,10123.289300000002,12441.061399999999,2744.7397999999775,9341.7815,9262.8663,9100.025000000001,3002.9599000000044
2016-01-20,10116.488300000003,12436.701699999998,2745.2123999999776,9342.8686,9244.457,9095.3302,2999.8107000000045
2016-01-21,10104.526200000002,12445.786199999999,2739.961599999978,9340.069399999998,9262.1464,9099.873500000002,2993.721400000005
2016-01-22,10089.297100000002,12437.534,2725.4172999999782,9336.0595,9264.5288,9102.081400000001,2979.716000000005
2016-01-25,10092.419700000002,12429.8373,2721.0496999999787,9333.06,9252.0284,9099.3862,2973.5800000000045
2016-01-26,10066.924400000002,12412.0937,2768.158599999979,9337.050599999999,9251.2509,9110.251,3014.4995000000044
2016-01-27,10072.171100000001,12441.102299999999,2793.207699999979,9340.7689,9253.6125,9097.8423,3045.020900000004
2016-01-28,10060.801200000002,12437.922599999998,2785.0950999999786,9336.323199999999,9259.213,9100.2387,3034.3762000000042
2016-01-29,10044.786200000002,12490.575799999999,2793.8378999999786,9330.866699999999,9256.1011,9101.6348,3041.6712000000043
2016-02-01,10009.866600000001,12496.7537,2791.428499999979,9330.163799999998,9248.6904,9097.6717,3041.397300000004
2016-02-02,10004.819600000003,12491.9152,2797.151499999979,9315.476299999998,9222.7301,9098.3327,3055.575200000004
2016-02-03,10004.277700000002,12506.992699999999,2804.1948999999786,9319.6565,9223.9246,9097.9907,3063.200700000004
2016-02-04,10022.635800000002,12487.605899999999,2794.610599999978,9331.135699999999,9212.6017,9089.451200000001,3046.055900000004
2016-02-05,10003.805900000001,12484.279799999998,2790.843799999978,9324.4221,9198.7085,9079.4038,3046.3165000000035
2016-02-08,10002.826800000003,12473.3246,2791.429299999978,9329.735999999999,9193.0311,9074.9253,3041.2566000000033
2016-02-09,10008.425200000001,12478.853899999998,2796.4564999999784,9330.203699999998,9181.1782,9077.873300000001,3047.8784000000032
2016-02-10,9992.115000000002,12469.078,2794.8899999999785,9335.526699999999,9181.5455,9081.5696,3052.8425000000034
2016-02-11,9992.278900000001,12459.1246,2791.7244999999784,9343.1012,9171.451799999999,9074.4886,3040.3700000000035
2016-02-12,10004.445700000002,12469.719,2789.1412999999784,9338.408399999998,9176.5915,9082.711000000001,3036.659800000003
2016-02-16,9998.370100000002,12473.276699999999,2790.0068999999785,9332.7038,9192.286,9087.8452,3041.3592000000035
2016-02-17,10010.220100000002,12473.913199999999,2789.296699999978,9329.5266,9184.6577,9088.766,3041.502400000004
2016-02-18,9997.936600000003,12475.376799999998,2784.132999999978,9325.2948,9198.9321,9088.2233,3032.551000000004
2016-02-19,9994.760900000001,12473.432499999999,2789.257999999978,9304.989699999998,9184.8181,9089.7361,3036.230900000004
2016-02-22,10001.257300000001,12489.808099999998,2782.217499999978,9306.536499999998,9188.166299999999,9087.1167,3032.529500000004
2016-02-23,10005.152600000001,12491.011199999999,2775.7042999999776,9292.229399999998,9167.489599999999,9080.625900000001,3021.4317000000046
2016-02-24,10018.765000000001,12497.356399999999,2776.877099999978,9295.0168,9163.996299999999,9077.9543,3028.3906000000043
2016-02-25,10035.056500000002,12516.7605,2775.917099999978,9291.606499999998,9162.8467,9072.2503,3020.5610000000042
2016-02-26,10071.185000000001,12544.2569,2789.379499999978,9299.320699999998,9173.6291,9073.8167,3035.508200000004
2016-02-29,10076.071400000003,12548.141899999999,2782.3048999999783,9296.976599999998,9166.116399999999,9078.4369,3022.064900000004
2016-03-01,10075.036200000002,12537.2927,2773.3747999999787,9289.122399999998,9167.728299999999,9073.2372,3006.7986000000037
2016-03-02,10084.496800000003,12553.3035,2776.1628999999784,9293.6742,9169.3187,9072.4206,3016.9262000000035
2016-03-03,10110.179900000003,12570.380799999999,2774.7896999999784,9293.0261,9164.1895,9073.6442,3031.124200000004
2016-03-04,10112.317000000003,12598.737,2772.9529999999786,9300.3771,9161.7439,9068.7666,3026.301900000004
2016-03-07,10108.955200000002,12581.0137,2759.064299999978,9314.337599999999,9179.585,9072.12,3017.539300000004
2016-03-08,10102.604200000002,12561.8429,2752.722899999978,9309.8594,9166.3377,9072.8027,3007.363600000004
2016-03-09,10100.261500000002,12540.1878,2736.6825999999783,9308.751499999998,9152.4748,9069.9694,2994.272100000004
2016-03-10,10097.195100000003,12529.1783,2756.201799999978,9317.3069,9160.5474,9068.7704,3014.2190000000037
2016-03-11,10118.991500000002,12547.8678,2743.5931999999784,9295.835799999999,9152.9569,9068.5413,3000.790200000004
2016-03-14,10110.084300000002,12547.428,2747.513499999978,9299.3355,9154.4584,9067.893,3003.5207000000037
2016-03-15,10106.892900000003,12546.348899999999,2747.6534999999785,9309.6876,9163.3401,9067.108400000001,2999.294200000004
2016-03-16,10107.276800000001,12558.6294,2737.3219999999783,9315.291099999999,9171.338099999999,9067.1271,2993.861700000004
2016-03-17,10112.960100000002,12557.9039,2729.001299999978,9290.8933,9164.1054,9066.9847,2982.1316000000043
2016-03-18,10126.591800000002,12549.7745,2742.496399999978,9283.337699999998,9183.0317,9061.5543,2995.0347000000047
2016-03-21,10123.366100000001,12538.5661,2724.545299999978,9279.7753,9167.6148,9062.3698,2968.703900000005
2016-03-22,10112.805600000002,12532.2796,2728.250899999978,9281.700299999999,9169.8727,9060.7215,2972.6438000000053
2016-03-23,10118.955100000001,12511.8727,2728.118999999978,9286.762999999999,9172.331699999999,9058.340100000001,2967.123500000005
2016-03-24,10115.649900000002,12522.4227,2740.6250999999775,9285.780999999999,9181.6359,9060.6394,2978.7267000000047
2016-03-28,10115.210100000002,12522.9323,2725.703599999977,9284.631099999999,9171.8703,9060.6338,2961.5381000000043
2016-03-29,10113.653500000002,12524.8351,2700.6745999999766,9270.060199999998,9155.4328,9054.899800000001,2925.5954000000047
2016-03-30,10113.425200000001,12532.0119,2688.7841999999764,9264.8573,9141.1103,9054.509600000001,2909.383700000005
2016-03-31,10119.629200000001,12538.3905,2697.246299999976,9265.962,9151.0339,9053.9665,2915.835100000005
2016-04-01,10102.256400000002,12536.818899999998,2690.1379999999763,9268.3746,9151.8154,9049.9951,2910.8454000000047
2016-04-04,10099.877900000001,12533.9859,2683.193199999976,9270.706499999998,9121.7518,9050.7088,2893.9321000000045
2016-04-05,10100.537400000001,12535.122299999999,2672.772699999976,9262.169199999998,9107.4543,9050.0863,2882.057300000005
2016-04-06,10089.156500000003,12559.8422,2676.1100999999762,9260.582199999999,9102.7768,9048.6188,2886.2643000000053
2016-04-07,10093.200300000002,12568.4362,2690.7085999999763,9262.995499999999,9107.0289,9050.517800000001,2901.6996000000054
2016-04-08,10079.618000000002,12556.2593,2678.4086999999763,9261.8887,9105.8839,9049.289400000001,2892.1512000000057
2016-04-11,10075.019900000001,12568.368699999999,2682.745399999976,9258.855899999999,9108.251,9049.8102,2896.012400000006
2016-04-12,10070.760200000002,12560.7002,2670.643599999976,9258.809299999999,9107.9616,9048.8657,2884.579400000006
2016-04-13,10064.600500000002,12585.9087,2672.6412999999757,9253.604899999998,9108.227499999999,9047.1906,2886.476900000006
2016-04-14,10063.297500000002,12601.928,2679.3380999999754,9255.177899999999,9120.0983,9046.8718,2894.695500000006
2016-04-15,10067.364900000002,12616.392199999998,2692.9355999999752,9262.689799999998,9126.2056,9045.6535,2910.574800000006
2016-04-18,10068.666700000002,12609.123699999998,2681.9472999999753,9266.010799999998,9134.6664,9047.6214,2898.2689000000055
2016-04-19,10076.303900000003,12609.873499999998,2661.837099999975,9264.497399999998,9130.9307,9045.9904,2875.953100000005
2016-04-20,10080.398400000002,12630.653299999998,2679.824899999975,9272.8193,9136.3623,9043.726200000001,2893.9448000000048
2016-04-21,10082.617200000002,12629.466699999999,2705.295199999975,9266.7462,9143.7791,9045.507000000001,2918.3674000000046
2016-04-22,10086.977700000001,12621.625699999999,2699.9168999999747,9264.347899999999,9135.4275,9043.787600000001,2913.1254000000044
2016-04-25,10094.677300000001,12619.289399999998,2701.9365999999745,9263.6865,9131.59,9045.9012,2917.972800000004
2016-04-26,10087.486700000001,12613.14,2714.6168999999745,9246.250199999999,9132.9728,9043.7117,2928.211100000004
2016-04-27,10072.620900000002,12597.7177,2632.3479999999745,9240.044199999998,9079.627199999999,9043.6753,2834.363400000004
2016-04-28,10096.166400000002,12617.234499999999,2637.215499999975,9249.5333,9088.1702,9043.7818,2844.457400000004
2016-04-29,10090.841700000003,12608.537199999999,2644.483099999975,9252.0839,9090.0615,9044.582,2856.2018000000035
2016-05-02,10088.663500000002,12597.0158,2631.1983999999748,9253.825299999999,9090.1654,9045.544800000001,2845.996600000003
2016-05-03,10091.829400000002,12595.266199999998,2639.3173999999744,9251.853899999998,9088.4745,9047.4382,2846.6937000000034
2016-05-04,10085.614600000003,12595.2388,2621.391899999974,9247.653699999999,9086.329,9046.5871,2833.3970000000036
2016-05-05,10087.125600000001,12602.002299999998,2624.557799999974,9245.6395,9084.8524,9047.914400000001,2837.343200000004
2016-05-06,10067.950400000002,12592.246,2617.9289999999737,9249.2063,9086.999,9043.227900000002,2832.3470000000043
2016-05-09,10064.152000000002,12582.250699999999,2607.4089999999733,9243.927099999999,9080.4635,9045.092,2820.576700000004
2016-05-10,10074.851600000002,12584.695999999998,2607.744699999973,9244.691499999999,9078.7472,9044.1309,2819.866700000004
2016-05-11,10066.379700000001,12570.2748,2619.2745999999734,9247.027199999999,9080.4443,9044.510900000001,2833.558700000004
2016-05-12,10063.820900000002,12559.780999999999,2622.683199999973,9251.054199999999,9081.3732,9045.6043,2837.7787000000044
2016-05-13,10060.730400000002,12560.050799999997,2618.2876999999735,9250.350999999999,9082.9418,9044.431900000001,2833.876100000004
2016-05-16,10054.596900000002,12553.087499999998,2615.9180999999735,9256.231,9082.0354,9042.6553,2834.068100000004
2016-05-17,10058.507100000003,12557.879099999998,2628.843199999974,9251.2513,9086.2393,9044.860700000001,2837.119300000004
2016-05-18,10064.267300000001,12569.166699999998,2631.179199999974,9248.521999999999,9083.477499999999,9043.6748,2841.9001000000044
2016-05-19,10061.568000000001,12553.272099999998,2619.6648999999743,9245.1176,9081.5024,9043.644900000001,2833.022600000005
2016-05-20,10058.802200000002,12538.247399999998,2612.1645999999746,9236.569599999999,9076.4216,9039.5208,2824.489000000005
2016-05-23,10058.403300000002,12535.940299999998,2615.4211999999743,9230.6377,9072.4716,9035.827000000001,2827.741700000005
2016-05-24,10050.280300000002,12521.628799999999,2602.870699999974,9229.82,9070.1729,9031.928500000002,2817.025000000005
2016-05-25,10057.272900000002,12516.7941,2604.757799999974,9228.6202,9065.7196,9032.0236,2820.728600000005
2016-05-26,10057.752200000003,12514.137499999999,2601.325699999974,9232.909199999998,9068.4207,9032.7553,2818.749800000005
2016-05-27,10055.499100000003,12509.959599999998,2596.722699999974,9230.958299999998,9070.4558,9031.560800000001,2814.195800000005
2016-05-31,10067.729700000002,12506.150699999998,2602.767299999974,9235.1493,9068.639299999999,9032.9423,2820.5369000000046
2016-06-01,10049.014200000001,12499.865299999998,2604.1199999999744,9234.2192,9067.628499999999,9031.7332,2820.648100000005
2016-06-02,10043.051000000001,12494.406299999999,2604.975399999975,9231.3046,9065.7225,9028.684000000001,2825.1223000000045
2016-06-03,10026.414700000001,12492.555799999998,2601.929099999975,9229.719099999998,9063.034099999999,9029.343400000002,2818.7626000000046
2016-06-06,10021.857700000002,12500.226899999998,2606.640899999975,9229.697699999999,9059.0693,9025.8744,2818.5912000000044
2016-06-07,10018.653000000002,12491.909799999998,2609.4594999999745,9224.981699999998,9058.365099999999,9025.116800000002,2815.0652000000046
2016-06-08,10012.301300000003,12488.015599999999,2613.1766999999745,9226.770999999999,9057.4092,9023.913900000001,2823.2126000000044
2016-06-09,10001.896500000003,12479.574799999999,2607.4936999999745,9226.115199999998,9055.9121,9025.5756,2818.6516000000047
2016-06-10,10002.399000000001,12467.523899999998,2612.549699999974,9227.5708,9056.9403,9027.3104,2819.1758000000045
2016-06-13,10008.926800000001,12464.175699999998,2603.5062999999745,9216.548499999999,9057.4342,9029.485200000001,2806.110000000004
2016-06-14,10005.324200000003,12467.913099999998,2605.914299999975,9217.928899999999,9059.2207,9029.216400000001,2810.8088000000043
2016-06-15,10001.280600000002,12468.138299999999,2612.6150999999745,9217.1119,9060.463099999999,9028.5293,2812.626100000004
2016-06-16,10005.470600000002,12476.226299999998,2603.4806999999746,9221.255599999999,9061.8831,9028.8014,2802.7288000000044
2016-06-17,9998.662900000001,12467.184699999998,2601.935499999975,9219.290599999998,9067.547199999999,9030.9523,2812.610000000004
2016-06-20,10008.248200000002,12474.238199999998,2614.005999999975,9218.2779,9066.950499999999,9031.0102,2869.1361000000043
2016-06-21,10009.040700000001,12474.2012,2615.684099999975,9222.7248,9066.8518,9030.9958,2883.5327000000043
2016-06-22,10005.538800000002,12471.457699999999,2620.2526999999745,9220.5317,9067.117199999999,9033.640200000002,2880.7464000000045
2016-06-23,10005.163900000001,12466.503499999999,2627.164799999974,9223.876199999999,9067.130299999999,9034.218400000002,2917.9168000000045
2016-06-24,10014.415100000002,12480.9139,2642.2926999999745,9217.3764,9066.3404,9037.3621,2898.7130000000043
2016-06-27,10021.983600000001,12518.699499999999,2653.0645999999742,9213.0404,9067.457699999999,9034.4436,2877.7566000000043
2016-06-28,10018.211500000001,12498.130099999998,2659.3102999999746,9211.5607,9067.377199999999,9039.2559,2897.817200000004
2016-06-29,10020.792700000002,12495.282099999999,2660.2813999999744,9210.763799999999,9070.1594,9041.9775,2926.735300000004
2016-06-30,10021.226800000002,12486.21,2650.688999999974,9209.582499999999,9066.0056,9043.578300000001,2854.5086000000038
2016-07-01,10027.647000000003,12482.0839,2654.787499999974,9209.433299999999,9066.4897,9044.696600000001,2889.8876000000037
2016-07-05,10022.377800000002,12486.4934,2648.832499999974,9208.119499999999,9065.2736,9038.1857,2853.974900000004
2016-07-06,10020.875300000002,12483.4188,2649.5007999999743,9209.9337,9071.9669,9038.7693,2854.1479000000036
2016-07-07,10022.397200000001,12477.3712,2653.335999999975,9213.491999999998,9075.1654,9039.068500000001,2856.3521000000037
2016-07-08,10021.745300000002,12474.0044,2656.8430999999746,9215.7575,9074.24,9046.016200000002,2991.225800000004
2016-07-11,10016.451900000002,12482.8205,2661.796899999975,9219.8393,9075.598399999999,9047.778300000002,2978.927800000004
2016-07-12,10013.288500000002,12478.2375,2669.7022999999745,9222.300599999999,9078.656299999999,9053.888,3028.6381000000038
2016-07-13,10010.078700000002,12490.8972,2676.5560999999743,9222.7866,9078.9061,9051.380500000001,3035.847200000004
2016-07-14,10006.637600000002,12493.312,2682.015899999974,9222.7866,9077.3207,9056.701700000001,3050.1852000000035
2016-07-15,10009.306400000001,12491.0147,2677.8667999999743,9222.7866,9074.225699999999,9060.3405,3039.9144000000033
2016-07-18,10010.236700000001,12495.4371,2681.5165999999745,9222.7866,9074.225699999999,9061.5822,3049.4874000000036
2016-07-19,10008.182400000002,12485.277699999999,2679.5287999999746,9222.7866,9074.225699999999,9062.2042,3043.9667000000036
2016-07-20,10005.762200000001,12475.189699999999,2687.282499999975,9222.7866,9074.225699999999,9060.589,3044.886800000004
2016-07-21,9998.623000000001,12462.8519,2688.3327999999747,9222.7866,9074.225699999999,9058.297600000002,3026.2496000000037
2016-07-22,10000.024600000002,12467.3634,2692.817699999975,9222.2451,9074.225699999999,9057.646400000001,3006.5634000000036
2016-07-25,9997.987200000001,12462.356099999999,2692.594099999975,9220.751499999998,9074.225699999999,9057.0004,2997.317200000004
2016-07-26,10002.608300000002,12466.1941,2689.6020999999746,9219.6039,9073.5572,9057.6128,2980.5417000000043
2016-07-27,9997.452400000002,12488.5118,2692.062199999975,9217.8404,9073.7992,9057.9253,2961.4568000000045
2016-07-28,10000.853400000002,12483.3933,2693.4658999999747,9218.6356,9071.1692,9058.386,2964.8277000000044
2016-07-29,9997.733800000002,12473.7182,2697.720499999975,9220.095299999999,9072.445,9054.081300000002,2971.757800000004
2016-08-01,9996.219000000003,12477.8009,2699.445299999975,9218.270199999999,9074.842499999999,9055.7654,2932.8227000000043
2016-08-02,9991.055300000002,12485.979,2703.257799999975,9218.5183,9076.2223,9055.5526,2902.8112000000046
2016-08-03,9988.264100000002,12485.6426,2702.726499999975,9221.9916,9083.2772,9057.673700000001,2921.4949000000042
2016-08-04,9988.610200000003,12483.896499999999,2708.180599999975,9226.2305,9091.5919,9057.4169,2908.154400000004
2016-08-05,9991.344000000003,12483.5487,2714.3070999999754,9234.344,9086.9671,9068.2275,2920.125700000004
2016-08-08,9990.575600000002,12484.0312,2722.417099999975,9239.330999999998,9091.5621,9067.5329,2935.6115000000045
2016-08-09,9989.843900000002,12486.571,2727.1617999999753,9240.9489,9090.784099999999,9071.301800000001,2974.543800000005
2016-08-10,9982.380000000001,12486.5433,2721.8480999999756,9235.645999999999,9090.457,9066.996000000001,2950.791700000005
2016-08-11,9984.746100000002,12491.8257,2726.477699999976,9231.536199999999,9091.8278,9065.971000000001,2964.264100000005
2016-08-12,9982.633000000002,12490.9342,2723.717499999976,9231.561099999999,9092.2048,9065.316400000002,2949.900000000005
2016-08-15,9990.916800000003,12500.036,2726.526399999976,9231.743799999998,9092.321899999999,9066.3389,3009.867100000005
2016-08-16,9998.548400000001,12496.0528,2728.762899999976,9234.3018,9089.8235,9070.600900000001,3003.837500000005
2016-08-17,9998.022600000002,12487.0924,2726.4770999999764,9234.118499999999,9089.172999999999,9067.8912,3001.793000000005
2016-08-18,9995.661400000003,12484.003,2728.6964999999764,9235.3753,9089.2759,9069.8824,2957.394200000005
2016-08-19,9991.804900000003,12480.0086,2727.9446999999764,9239.099699999999,9085.8121,9068.7944,2952.9968000000054
2016-08-22,9989.492100000001,12480.3958,2722.9977999999765,9242.667899999999,9088.7761,9068.587000000001,2940.6488000000054
2016-08-23,9985.573400000001,12477.8073,2718.586999999977,9240.148899999998,9088.3456,9069.777900000001,2940.8668000000052
2016-08-24,9989.899700000002,12474.5634,2721.027299999977,9239.665299999999,9090.6026,9070.236400000002,2936.5143000000053
2016-08-25,9988.583500000002,12472.7965,2725.065899999977,9240.2244,9091.092999999999,9071.516200000002,2939.952100000005
2016-08-26,9992.784300000001,12472.2371,2728.524999999977,9245.666799999999,9090.8441,9073.4366,2942.103700000005
2016-08-29,9990.680400000001,12467.3042,2725.5764999999765,9249.2387,9091.355599999999,9073.332100000001,2944.4909000000052
2016-08-30,9991.367300000002,12464.7088,2721.696299999977,9251.603899999998,9089.433799999999,9070.449100000002,2939.4241000000056
2016-08-31,9990.029900000001,12467.083,2723.3373999999767,9258.124899999999,9090.252,9069.112200000001,2941.4752000000053
2016-09-01,9986.274400000002,12465.3489,2721.432799999977,9258.4705,9090.1819,9066.339800000002,2941.9900000000052
2016-09-02,9981.951900000002,12464.9833,2720.7195999999767,9258.654799999998,9084.5553,9065.209,2940.0777000000053
2016-09-06,9977.106400000002,12461.9136,2718.254299999977,9260.439699999999,9088.346099999999,9064.587300000001,2940.413500000005
2016-09-07,9987.258400000002,12462.497,2715.731799999977,9263.6407,9087.6713,9061.3448,2937.3911000000053
2016-09-08,9983.910000000002,12464.2542,2718.1866999999766,9257.9895,9090.2104,9061.0292,2949.0786000000053
2016-09-09,9980.720500000001,12469.522,2724.272299999977,9265.774399999998,9094.0008,9060.023500000001,2941.549300000005
2016-09-12,9974.766600000003,12466.1073,2720.6645999999773,9267.348999999998,9094.0183,9061.7929,2938.440800000005
2016-09-13,9967.702400000002,12465.1494,2718.1960999999774,9265.3694,9094.492699999999,9060.959700000001,2926.9721000000045
2016-09-14,9963.504400000002,12459.1171,2716.0499999999774,9266.4052,9094.3121,9061.243,2922.830600000005
2016-09-15,9956.145100000002,12455.585500000001,2716.369099999977,9263.191799999999,9093.4838,9062.7981,2924.300600000005
2016-09-16,9951.793800000001,12450.7491,2710.734599999977,9259.866499999998,9083.7052,9053.970700000002,2914.272600000005
2016-09-19,9954.586600000002,12450.388500000001,2713.594299999977,9261.848499999998,9083.2698,9055.027600000001,2908.938600000005
2016-09-20,9953.903800000002,12445.0177,2716.1182999999774,9259.5783,9080.966199999999,9054.1669,2902.706600000005
2016-09-21,9952.145100000002,12442.194,2721.816799999978,9258.4455,9075.7623,9057.632000000001,2934.155900000005
2016-09-22,9954.729700000002,12438.4308,2724.654199999978,9258.409199999998,9072.7274,9060.8261,2963.827200000005
2016-09-23,9960.013100000002,12437.445600000001,2713.607899999978,9264.9486,9075.991,9057.9884,2937.454700000005
2016-09-26,9960.773600000002,12439.855300000001,2709.5743999999786,9267.097099999999,9078.417,9056.3981,2941.3701000000046
2016-09-27,9955.367900000001,12433.235100000002,2707.2101999999786,9265.5024,9070.649099999999,9056.695300000001,2925.200800000005
2016-09-28,9960.756200000002,12432.7347,2707.335399999979,9260.587099999999,9069.5135,9059.8281,3008.0634000000055
2016-09-29,9965.916200000001,12439.181,2710.7986999999794,9275.2081,9069.8118,9066.631700000002,3015.5409000000054
2016-09-30,9955.581800000002,12434.900300000001,2718.9997999999796,9270.5652,9064.4624,9069.162300000002,3023.3130000000056
2016-10-03,9955.640700000002,12436.675900000002,2716.2221999999792,9274.5494,9065.5121,9068.6262,3010.893700000006
2016-10-04,9952.475900000001,12447.8171,2708.179399999979,9270.824999999999,9064.4188,9067.786800000002,3002.743600000006
2016-10-05,9958.208200000003,12455.690700000001,2712.9717999999793,9272.2994,9064.5619,9069.5154,3015.812400000006
2016-10-06,9960.825200000001,12464.106500000002,2702.7853999999797,9275.2398,9066.0144,9067.4701,3013.213500000006
2016-10-07,9961.935600000003,12463.432700000001,2688.1125999999795,9277.330199999999,9065.8526,9067.490800000001,3001.457100000006
2016-10-10,9953.176500000001,12449.692500000001,2642.8696999999793,9274.326799999999,9065.5281,9063.450400000002,2972.674300000006
2016-10-11,9952.280300000002,12450.3891,2645.319599999979,9272.0718,9067.4705,9063.451500000001,2968.962600000006
2016-10-12,9953.860300000002,12449.154300000002,2651.073199999979,9275.381599999999,9069.0081,9064.758100000001,2970.9992000000066
2016-10-13,9959.983400000003,12447.370200000001,2647.0729999999785,9274.6184,9067.893399999999,9064.489000000001,2967.4816000000064
2016-10-14,9960.430500000002,12454.488000000001,2652.361899999978,9272.997299999999,9071.8107,9064.430100000001,2966.4645000000064
2016-10-17,9961.820300000001,12461.598600000001,2656.6097999999783,9275.352799999999,9070.9497,9064.783500000001,2966.3795000000064
2016-10-18,9952.412700000003,12456.645100000002,2662.654699999978,9271.361299999999,9068.8737,9064.806100000002,2968.892400000006
2016-10-19,9945.998900000002,12454.8317,2673.3391999999785,9266.6644,9066.5089,9067.8109,2979.841900000006
2016-10-20,9938.086400000002,12455.9555,2665.030599999978,9266.242699999999,9064.8444,9067.5056,2972.7644000000055
2016-10-21,9936.263700000001,12451.486400000002,2667.7554999999784,9257.620899999998,9067.7146,9065.6478,2979.360000000005
2016-10-24,9935.202400000002,12448.424,2669.1744999999783,9260.5415,9067.3588,9070.0884,2978.3871000000054
2016-10-25,9932.565700000001,12447.174300000002,2645.196499999978,9260.1313,9055.7834,9071.5809,2961.5278000000053
2016-10-26,9938.356500000002,12451.859100000001,2647.274299999978,9253.010499999999,9048.012,9072.355300000001,2961.4443000000056
2016-10-27,9933.989900000002,12446.960300000002,2660.3732999999784,9263.555299999998,9058.0893,9080.018300000002,2968.896400000006
2016-10-28,9938.615300000001,12446.925300000003,2661.5352999999786,9227.280499999999,9038.120499999999,9079.579700000002,2974.139100000006
2016-10-31,9933.649700000002,12451.548200000001,2666.7405999999783,9237.392999999998,9049.8575,9063.459400000002,2987.075000000006
2016-11-01,9927.366800000002,12444.6437,2662.574199999978,9232.3802,9051.0828,9064.578200000002,2977.7783000000063
2016-11-02,9924.876700000003,12442.301700000002,2668.9235999999783,9231.377199999999,9054.4402,9065.8937,2982.2151000000067
2016-11-03,9929.808000000003,12451.8757,2668.140599999978,9227.5111,9055.0138,9071.4711,2979.620300000007
2016-11-04,9919.971800000001,12442.862000000001,2662.3440999999775,9216.218599999998,9041.9549,9071.873700000002,2955.0370000000066
2016-11-07,9916.312300000001,12435.675600000002,2668.9799999999777,9210.797999999999,9030.9981,9070.318500000001,2973.4605000000065
2016-11-08,9920.605600000003,12435.894100000001,2662.424299999978,9219.894299999998,9030.8171,9066.518600000001,2953.491700000007
2016-11-09,9912.613500000001,12443.156500000001,2675.961199999978,9223.5855,9006.3735,9066.2021,2985.462500000007
2016-11-10,9921.908000000001,12443.803500000002,2673.5692999999783,9213.581199999999,8998.0871,9064.1946,3002.267500000007
2016-11-11,9908.579700000002,12430.8011,2665.7721999999785,9196.503799999999,9002.0672,9060.3443,3001.269300000007
2016-11-14,9888.282000000001,12397.903700000003,2641.0366999999787,9180.2773,8992.5595,9048.253700000001,3031.890600000007
2016-11-15,9887.666800000003,12402.511500000002,2623.572699999979,9193.576,8986.5393,9054.421100000001,3044.9820000000072
2016-11-16,9889.461000000001,12392.735600000002,2609.202199999979,9203.178399999999,8993.5756,9061.473800000002,3026.4939000000077
2016-11-17,9896.556000000002,12401.307600000002,2603.446799999979,9209.399,8992.1544,9064.7363,3027.775900000008
2016-11-18,9901.923900000002,12399.171500000002,2609.072899999979,9212.582199999999,8990.3482,9065.049100000002,3030.3302000000076
2016-11-21,9896.733400000003,12399.754,2610.9885999999788,9203.3756,8985.5646,9056.3399,3040.6009000000076
2016-11-22,9886.472200000002,12379.6892,2598.277399999979,9186.822499999998,8978.1421,9045.568500000001,3028.756200000008
2016-11-23,9888.512000000002,12395.483600000001,2599.132199999979,9187.904499999999,8985.7544,9041.527800000002,3035.674400000008
2016-11-25,9881.214900000003,12382.562300000001,2603.595699999979,9187.632,8986.9984,9042.2715,3038.8541000000077
