Dataset,ReEntry,Method,Top_N,Stop_Loss,Z_Window,Vol_Adjust,Final_Equity,Cum_Ret,Ann_Ret,Sharpe,MDD,Entries,Stop_Losses,Gross_Profit,Gross_Loss,Total_Trades,Win_Rate,Profit_Factor,_path
Current,NoReEntry,HDBSCAN (PCA),10,0.0,20,NoVolAdj,9709.3125,-0.028061152,-0.0077323914,-1.509252211858699,-0.029170573,620,76,625.5331420898438,-916.2205810546875,1239,0.28490718321226793,0.6827320353028686,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.15,20,VolAdj,9052.775,-0.09285921,-0.024069965,-2.2069945994728064,-0.09782882,3552,478,2487.21728515625,-3434.44189453125,7118,0.31610002809778026,0.7241983884242473,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.15,60,VolAdj,9585.85,-0.041534662,-0.010549426,-0.7003624943744493,-0.06628634,708,297,1720.4798583984375,-2134.63037109375,1422,0.28621659634317864,0.8059849057225263,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,60,NoVolAdj,9926.933,-0.0064154267,-0.0017537475,-0.47649981803131364,-0.013177748,304,131,425.27001953125,-498.3376770019531,619,0.2665589660743134,0.8533772162075219,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,20,VolAdj,9711.721,-0.027819932,-0.0076652765,-1.4987452482904255,-0.028929742,635,75,619.7596435546875,-908.0389404296875,1269,0.2844759653270292,0.6825254027777871,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,0,NoVolAdj,9921.183,-0.0076740384,-0.0020987988,-0.5524657343307032,-0.009632686,415,263,310.7958984375,-389.6128845214844,844,0.22393364928909953,0.7977043644724788,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,60,VolAdj,9964.866,-0.0033064485,-0.00090283155,-0.21772425447216529,-0.012345939,417,225,473.8094177246094,-508.94287109375,843,0.2763938315539739,0.9309677856502113,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,60,NoVolAdj,9954.082,-0.0036978126,-0.0010098815,-0.3041379321080347,-0.011150891,311,129,435.37689208984375,-481.294921875,634,0.2744479495268139,0.9045948176509498,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,0,NoVolAdj,9919.29,-0.007863522,-0.002150774,-0.5675176495265456,-0.009154454,407,260,299.7427978515625,-380.4525146484375,828,0.2246376811594203,0.7878586323145848,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,60,VolAdj,9966.409,-0.0031525493,-0.0008607507,-0.20819529159263328,-0.012345861,417,226,473.9007873535156,-507.4915771484375,843,0.2763938315539739,0.933810153099158,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,0,NoVolAdj,9921.183,-0.0076740384,-0.0020987988,-0.5524657343307032,-0.009632686,415,263,310.7958984375,-389.6128845214844,844,0.22393364928909953,0.7977043644724788,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,0,VolAdj,9913.645,-0.009088814,-0.0024870038,-0.6051816319271297,-0.0093793,402,259,300.5874938964844,-386.9430847167969,818,0.2273838630806846,0.7768261167310535,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,0,NoVolAdj,9919.29,-0.007863522,-0.002150774,-0.5675176495265456,-0.009154454,407,260,299.7427978515625,-380.4525146484375,828,0.2246376811594203,0.7878586323145848,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,20,NoVolAdj,9683.738,-0.030620754,-0.008445799,-1.8738970538809934,-0.031727977,576,91,540.238525390625,-856.5003051757812,1153,0.28013876843018215,0.6307511183895618,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,20,NoVolAdj,9713.281,-0.02766323,-0.007621646,-1.671142859607401,-0.028773658,621,125,559.1629638671875,-845.8814697265625,1243,0.28801287208366855,0.6610417462483734,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,20,NoVolAdj,9748.172,-0.024170876,-0.0066508055,-1.2946703062753842,-0.025284605,661,111,642.19384765625,-894.0219116210938,1321,0.29295987887963665,0.7183200314316524,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,20,VolAdj,9711.721,-0.027819932,-0.0076652765,-1.4987452482904255,-0.028929742,635,75,619.7596435546875,-908.0389404296875,1269,0.2844759653270292,0.6825254027777871,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,0,VolAdj,9913.645,-0.009088814,-0.0024870038,-0.6051816319271297,-0.0093793,402,259,300.5874938964844,-386.9430847167969,818,0.2273838630806846,0.7768261167310535,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,60,NoVolAdj,9928.456,-0.006262839,-0.0017119646,-0.466510194286022,-0.013177948,304,132,425.3627014160156,-496.9066162109375,619,0.2665589660743134,0.8560214083272512,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,20,VolAdj,9689.314,-0.030062914,-0.008290172,-1.8505433098353856,-0.031170389,592,90,538.4119262695312,-849.0975341796875,1185,0.280168776371308,0.6340990340876336,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,60,NoVolAdj,9955.607,-0.0035452843,-0.00096815825,-0.29400315508809227,-0.011152101,311,130,435.4703674316406,-479.86279296875,634,0.2744479495268139,0.9074893361444667,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.15,20,NoVolAdj,9709.3125,-0.028061152,-0.0077323914,-1.509252211858699,-0.029170573,620,76,625.5331420898438,-916.2205810546875,1239,0.28490718321226793,0.6827320353028686,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,60,NoVolAdj,9969.67,-0.002137363,-0.00058335066,-0.20354362454879865,-0.010376851,307,134,424.6767578125,-455.0067138671875,626,0.2715654952076677,0.9333417395165282,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,60,VolAdj,9947.477,-0.005046129,-0.0013787746,-0.36110519920463746,-0.00909512,407,235,439.03363037109375,-491.5567626953125,823,0.2709599027946537,0.8931494055005509,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.05,60,NoVolAdj,9935.364,-0.005571246,-0.001522541,-0.4366343009202235,-0.010698498,297,137,406.8235778808594,-471.4591064453125,605,0.2628099173553719,0.8629032132780521,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,0,VolAdj,9909.103,-0.009227455,-0.0025250912,-0.8960829786812211,-0.009872238,646,407,272.66412353515625,-363.5614013671875,1308,0.2400611620795107,0.7499809454738365,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,20,NoVolAdj,9729.565,-0.026469171,-0.0072894096,-1.6109996136309055,-0.027254784,1277,186,646.2200927734375,-916.6547241210938,2552,0.30250783699059564,0.7049765585324897,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,0,NoVolAdj,9912.295,-0.008577704,-0.0023466945,-0.8440306369045798,-0.009589925,649,409,264.9114990234375,-352.6163024902344,1314,0.23668188736681886,0.7512741105632068,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,20,VolAdj,9782.677,-0.020921767,-0.0057498813,-1.5456052197098658,-0.021928323,944,100,519.2130126953125,-736.5360107421875,1887,0.29146793852676206,0.7049390730700533,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,0,VolAdj,9909.103,-0.009227455,-0.0025250912,-0.8960829786812211,-0.009872238,646,407,272.66412353515625,-363.5614013671875,1308,0.2400611620795107,0.7499809454738365,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,0,NoVolAdj,9912.295,-0.008577704,-0.0023466945,-0.8440306369045798,-0.009589925,649,409,264.9114990234375,-352.6163024902344,1314,0.23668188736681886,0.7512741105632068,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,60,NoVolAdj,9880.177,-0.011574447,-0.0031700134,-0.8961993345994814,-0.01474179,653,276,417.62127685546875,-537.444580078125,1319,0.2714177407126611,0.7770499365623181,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,0,NoVolAdj,9905.223,-0.0093230605,-0.0025513172,-0.8553129587698919,-0.011070099,876,566,329.3595886230469,-424.1365966796875,1773,0.2222222222222222,0.7765413105150716,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,20,NoVolAdj,9783.301,-0.020859122,-0.0057325363,-1.539480323781735,-0.021865904,931,101,525.785400390625,-742.4842529296875,1861,0.292315959161741,0.7081435038062907,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,60,VolAdj,9916.502,-0.008258879,-0.0022591949,-0.6988861427756377,-0.010244886,570,274,345.972412109375,-429.4705810546875,1150,0.2747826086956522,0.8055788390900748,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,0,NoVolAdj,9905.223,-0.0093230605,-0.0025513172,-0.8553129587698919,-0.011070099,876,566,329.3595886230469,-424.1365966796875,1773,0.2222222222222222,0.7765413105150716,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,20,NoVolAdj,9783.301,-0.020859122,-0.0057325363,-1.539480323781735,-0.021865904,931,101,525.785400390625,-742.4842529296875,1861,0.292315959161741,0.7081435038062907,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,20,NoVolAdj,9730.66,-0.026359558,-0.0072589517,-1.613882561850083,-0.0271453,1275,187,645.3458862304688,-914.6854248046875,2548,0.3025902668759812,0.7055386133087987,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.0,60,NoVolAdj,9899.079,-0.009658933,-0.0026435852,-0.8788703727263713,-0.010854865,450,185,317.5201110839844,-418.4407043457031,912,0.26535087719298245,0.7588174567779592,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,60,NoVolAdj,9899.832,-0.00958401,-0.002622962,-0.8723105686555769,-0.010779781,450,186,317.5519104003906,-417.71978759765625,912,0.26535087719298245,0.7602031788502527,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,60,VolAdj,9917.264,-0.008182585,-0.0022382736,-0.6925552193850629,-0.010168956,570,275,346.0045166015625,-428.74072265625,1150,0.2747826086956522,0.8070250814009505,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,0,NoVolAdj,9914.314,-0.008375764,-0.0022912621,-0.8271092885298243,-0.009388017,649,409,264.9114990234375,-350.5971984863281,1314,0.23668188736681886,0.7556007297467552,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,60,NoVolAdj,9880.913,-0.011500537,-0.0031496882,-0.8904488850773352,-0.0147439055,653,277,417.6632080078125,-536.7501220703125,1319,0.2714177407126611,0.7781334196941272,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,0,NoVolAdj,9892.232,-0.010622561,-0.002908349,-0.9768726160961279,-0.011143654,876,567,319.69000244140625,-427.4573059082031,1773,0.22165820642978004,0.7478875621558799,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,0,VolAdj,9911.122,-0.009025395,-0.0024695992,-0.8791754096616137,-0.009670329,646,407,272.66412353515625,-361.54229736328125,1308,0.2400611620795107,0.7541693614376208,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,0,NoVolAdj,9908.217,-0.00857836,-0.0023468733,-0.5552144069954312,-0.010071164,158,87,259.4735107421875,-351.25653076171875,323,0.19814241486068113,0.7387008867265904,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,0,NoVolAdj,9908.217,-0.00857836,-0.0023468733,-0.5552144069954312,-0.010071164,158,87,259.4735107421875,-351.25653076171875,323,0.19814241486068113,0.7387008867265904,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,20,NoVolAdj,9752.856,-0.023906171,-0.006577313,-1.9711082218282188,-0.024910407,853,129,450.6058044433594,-697.7496948242188,1709,0.2884727911059099,0.6457986406670929,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,0,VolAdj,9889.651,-0.011754692,-0.0032196045,-0.6343058720831909,-0.01176347,153,87,259.2958984375,-369.64422607421875,313,0.2012779552715655,0.7014742288587444,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,20,NoVolAdj,9766.68,-0.022338986,-0.0061426163,-0.9227567395714303,-0.023511415,341,59,674.461181640625,-907.7818603515625,681,0.2745961820851689,0.7429771524399288,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,20,NoVolAdj,9720.137,-0.027412713,-0.0075519085,-1.8388691045120038,-0.028197708,1203,216,577.846435546875,-857.7101440429688,2408,0.3010797342192691,0.673708291268532,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,20,VolAdj,9754.398,-0.023751736,-0.006534457,-1.9622178951484133,-0.02475622,867,128,446.41229248046875,-692.014404296875,1737,0.28842832469775476,0.6450910410369974,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.15,20,VolAdj,9782.677,-0.020921767,-0.0057498813,-1.5456052197098658,-0.021928323,944,100,519.2130126953125,-736.5360107421875,1887,0.29146793852676206,0.7049390730700533,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,20,NoVolAdj,9766.68,-0.022338986,-0.0061426163,-0.9227567395714303,-0.023511415,341,59,674.461181640625,-907.7818603515625,681,0.2745961820851689,0.7429771524399288,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,60,VolAdj,9901.651,-0.009743631,-0.002666831,-0.9021703824882209,-0.010779975,555,292,323.02581787109375,-421.3741149902344,1120,0.26964285714285713,0.7666009998705784,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,60,NoVolAdj,10003.483,0.0020614862,0.0005618334,0.01730163710909441,-0.01138716,162,60,512.0907592773438,-508.6070861816406,328,0.2896341463414634,1.0068494387717968,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,20,VolAdj,9771.798,-0.021826684,-0.0060005784,-0.9058598588660859,-0.022999575,358,59,670.4324951171875,-898.6347045898438,715,0.27412587412587414,0.7460567588731033,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,60,NoVolAdj,9887.216,-0.010870099,-0.002976358,-0.9222103008376258,-0.01479122,639,292,395.91021728515625,-508.69427490234375,1292,0.26857585139318885,0.7782871497053134,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),20,0.05,60,NoVolAdj,9895.398,-0.010027647,-0.0027448535,-0.9700412841156044,-0.011370116,439,198,302.3992919921875,-407.0005798339844,890,0.2606741573033708,0.7429947449105263,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top20_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,60,VolAdj,10070.992,0.007430911,0.0020211935,0.329323203920572,-0.009361963,162,50,538.69775390625,-467.7060241699219,327,0.308868501529052,1.15178707578617,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.0,60,NoVolAdj,10003.483,0.0020614862,0.0005618334,0.01730163710909441,-0.01138716,162,60,512.0907592773438,-508.6070861816406,328,0.2896341463414634,1.0068494387717968,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,0,NoVolAdj,9908.217,-0.00857836,-0.0023468733,-0.5552144069954312,-0.010071164,158,87,259.4735107421875,-351.25653076171875,323,0.19814241486068113,0.7387008867265904,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,0,VolAdj,9889.651,-0.011754692,-0.0032196045,-0.6343058720831909,-0.01176347,153,87,259.2958984375,-369.64422607421875,313,0.2012779552715655,0.7014742288587444,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,20,NoVolAdj,9766.68,-0.022338986,-0.0061426163,-0.9227567395714303,-0.023511415,341,59,674.461181640625,-907.7818603515625,681,0.2745961820851689,0.7429771524399288,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,0,NoVolAdj,9908.217,-0.00857836,-0.0023468733,-0.5552144069954312,-0.010071164,158,87,259.4735107421875,-351.25653076171875,323,0.19814241486068113,0.7387008867265904,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,60,NoVolAdj,10006.637,0.00237751,0.0006479025,0.03295467742638467,-0.011379975,162,61,512.3619384765625,-505.7250061035156,328,0.2896341463414634,1.0131235993730718,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,20,VolAdj,9771.798,-0.021826684,-0.0060005784,-0.9058598588660859,-0.022999575,358,59,670.4324951171875,-898.6347045898438,715,0.27412587412587414,0.7460567588731033,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,0,NoVolAdj,9908.217,-0.00857836,-0.0023468733,-0.5552144069954312,-0.010071164,158,87,259.4735107421875,-351.25653076171875,323,0.19814241486068113,0.7387008867265904,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin0.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,20,NoVolAdj,9745.741,-0.024435222,-0.0067242384,-1.1025650131500127,-0.02560527,322,66,591.9708251953125,-846.2298583984375,644,0.2717391304347826,0.6995390428738452,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,20,NoVolAdj,9745.741,-0.024435222,-0.0067242384,-1.1025650131500127,-0.02560527,322,66,591.9708251953125,-846.2298583984375,644,0.2717391304347826,0.6995390428738452,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,0,VolAdj,9889.651,-0.011754692,-0.0032196045,-0.6343058720831909,-0.01176347,153,87,259.2958984375,-369.64422607421875,313,0.2012779552715655,0.7014742288587444,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,20,VolAdj,9750.831,-0.023925424,-0.0065826774,-1.087926212709161,-0.0250963,339,66,587.7637939453125,-836.9332275390625,678,0.2713864306784661,0.7022827802805566,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,20,NoVolAdj,9766.68,-0.022338986,-0.0061426163,-0.9227567395714303,-0.023511415,341,59,674.461181640625,-907.7818603515625,681,0.2745961820851689,0.7429771524399288,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin20.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,60,NoVolAdj,10006.637,0.00237751,0.0006479025,0.03295467742638467,-0.011379975,162,61,512.3619384765625,-505.7250061035156,328,0.2896341463414634,1.0131235993730718,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,60,NoVolAdj,10035.003,0.0052187443,0.0014206171,0.17866744830786657,-0.010267988,159,63,497.4798278808594,-462.47698974609375,322,0.2857142857142857,1.075685577684595,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin60.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,0,NoVolAdj,9908.217,-0.00857836,-0.0023468733,-0.5552144069954312,-0.010071164,158,87,259.4735107421875,-351.25653076171875,323,0.19814241486068113,0.7387008867265904,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.05,60,NoVolAdj,10035.003,0.0052187443,0.0014206171,0.17866744830786657,-0.010267988,159,63,497.4798278808594,-462.47698974609375,322,0.2857142857142857,1.075685577684595,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),5,0.15,60,VolAdj,10074.255,0.007757306,0.0021096468,0.34459062165314774,-0.009352338,162,51,538.975341796875,-464.72100830078125,327,0.308868501529052,1.1597826054122222,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top5_SL15_ZWin60_VolAdj.csv
