run_id,_path,DATASET,METHOD,TRADE_METHOD,TOP N,STOP LOSS %,MAX SEC %,Final_Equity,RCC_Raw,REC_Raw,Cum_Ret_Raw,Ann_Ret_Raw,Sharpe_Raw,Sortino_Raw,Calmar_Raw,MDD_Raw,Win_Rate,Profit_Factor,Avg_Trade_Days,Entries,Exits,Stop_Losses,Forced_Closes,Gross_Profit,Gross_Loss,Avg_Utilization,Ann_Ret_Employed,Excess_Ret_RF,ENTRY Z,DYN Z NUM
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top20_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 20,5%,0%,11109.611499999995,0.1109611499999996,0.0007618341915550952,0.11043311684427826,0.004198795728386218,0.24396242167675913,0.37378142811108084,0.043843334635809486,-0.09576816552080436,0.3767170161802806,1.0536532024554326,35.59638865004299,23059,20806,0,2253,21790.7908,-20681.179299999996,0.3981178092359896,0.011171626922718336,-0.0035147325486453683,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top20_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 20,15%,0%,10969.381700000009,0.09693817000000092,0.0006583237351443186,0.09641680188237034,0.0036886829038862423,0.21709120148325936,0.3335088726980297,0.038002991953934924,-0.09706296042052308,0.3719012159487228,1.0457904743557094,36.16994259871282,23751,21485,0,2266,22139.324,-21169.942300000002,0.3961600657441281,0.009808016825538187,-0.00403765672445784,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top1_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 1,5%,0%,12996.8096,0.29968096,0.0013378614285714286,0.299680959999999,0.010539910381546669,0.18274988413231458,0.25169561861793166,0.04122570052169973,-0.25566358480673573,0.4216691068814056,1.1411738185719962,30.394904458598727,888,707,0,181,24224.6097,-21227.8001,0.5845395260060442,0.020549551542857144,0.0003212345983776045,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top1_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 1,0%,0%,13024.007199999996,0.30240071999999973,0.0013440031999999988,0.30240071999999873,0.01062441324587593,0.18378086588605524,0.2532149539973651,0.04155622418385185,-0.25566358480673573,0.42191977077363896,1.142297452974827,29.959915611814345,904,723,0,181,24275.316600000002,-21251.309400000002,0.589655903716664,0.02055612501191384,0.0003279223964794964,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top1_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 1,15%,0%,12935.687099999996,0.2935687099999995,0.0013164516143497737,0.2935687099999962,0.010349381817231329,0.17999725730881286,0.24784620331954965,0.04048046899230783,-0.25566358480673573,0.42616679418515685,1.1400615217104972,30.197002141327623,856,676,0,180,23895.67,-20959.9829,0.5847516038386088,0.02012312492157037,7.19974953607757e-05,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top3_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 3,5%,0%,13026.444699999985,0.3026444699999986,0.0017195708522727193,0.2988320343063404,0.010513499519139824,0.2858946798574804,0.4300449494472476,0.0951959012037772,-0.11044067429578226,0.3936502110478987,1.1282915969312548,30.216503992901508,3214,2796,0,418,26616.8027,-23590.358,0.4729247300425923,0.025650615966665923,0.0026723160306098455,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top3_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 3,0%,0%,12374.865100000006,0.23748651000000062,0.001295380963636367,0.23386477141376427,0.008441483429190377,0.23327676482680165,0.34990313760538644,0.05493735197910142,-0.1536565401332336,0.38190045248868776,1.0940706224037782,30.049915397631132,3831,3397,0,434,27620.4204,-25245.5553,0.48959051305162327,0.019442989068856657,-0.0002727072675538355,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top3_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 3,15%,0%,13021.7039,0.3021703900000001,0.0016912521828358216,0.29835934179122714,0.010498786434846696,0.29299494618616895,0.4275329619786969,0.08461050184477972,-0.12408372726717787,0.39192481726418377,1.1286994473593148,29.320404721753793,3387,2959,0,428,26500.4675,-23478.763600000002,0.4813901701924606,0.02516006551462086,0.0024840048162875824,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top5_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 5,0%,0%,10978.652300000002,0.09786523000000007,0.0005783997044917262,0.09180417737169666,0.0035194401963987154,0.13867577431753086,0.19671690883530665,0.029571928064369066,-0.1190128756142639,0.37586266390614215,1.0403000892467913,30.24179894179894,6607,5928,0,679,25262.7747,-24284.1224,0.47020836647049463,0.008342479521006703,-0.0054814636615237765,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top5_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 5,5%,0%,11773.058100000004,0.1773058100000004,0.001068107289156629,0.17080618483743093,0.006327637783779094,0.23618082884985003,0.342190799893912,0.07313563431977546,-0.08651921655744957,0.3918244325138928,1.0780956664967472,28.935165975103736,6139,5475,0,664,24476.726300000002,-22703.6682,0.4643019988335719,0.015306626816790792,-0.002179142550235922,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top5_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 5,15%,0%,11935.561700000002,0.1935561700000002,0.0011660010240963868,0.1869668304676726,0.006879603342573093,0.25211551498616863,0.36114626715314113,0.07375658530362765,-0.09327442850360274,0.382366676006351,1.0810163890449158,29.72127659574468,6168,5500,0,668,25826.5512,-23890.989500000003,0.45804040082710357,0.016937929242629456,-0.0014025521170669564,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top10_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 10,5%,0%,12215.24239999999,0.22152423999999907,0.0013442004854368876,0.21760937017691484,0.00790667007205359,0.3350596113728713,0.4914800937061593,0.0983562758639769,-0.08038805864293015,0.3793655602198468,1.0875566220370558,32.24302325581395,13045,11752,0,1293,27515.9261,-25300.6837,0.4442394358729654,0.019987626562276137,-5.496768994259563e-06,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_PCA5_DRL_THR/TradeLogs_Top10_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-PCA5-DRL-THR),DRL,Top 10,0%,0%,12791.443699999998,0.2791443699999998,0.0017305912585244873,0.2750448331021613,0.00976663898641017,0.4132783542881258,0.6024574285142865,0.11346756122869234,-0.08607428308717803,0.37666681144942016,1.1076004413715348,31.983274647887324,12992,11731,0,1261,28734.122600000002,-25942.6789,0.4399528126822544,0.025431961354310386,0.0023898066762101603,2.0,0.0
