Window_Start,Window_End,Sector,Stock_A,Stock_B,p_value,alpha,beta,Std
2020-09-15,2021-03-16,Financials,MRSH,TROW,7.07164863715897e-08,0.9577729803571172,0.7940423851632459,0.03275553814246515
2020-09-15,2021-03-16,Energy,KMI,HP,1.402440787081612e-07,1.2127839318349818,0.42550786509903715,0.03585589386243459
2020-09-15,2021-03-16,Financials,FITB,PRU,4.554623198679653e-07,-1.3670216121993364,1.0697053032622,0.03680329725323456
2020-09-15,2021-03-16,Industrials,PAYX,TDG,4.6694122043978713e-07,1.3237326179571922,0.47653051662603596,0.039332885347347565
2020-09-15,2021-03-16,Industrials,AME,PH,4.6914981899098907e-07,1.1284657752544194,0.6529951427193691,0.024791696274348483
2020-10-14,2021-04-15,Consumer Discretionary,APTV,GPC,5.694318396250478e-11,-1.1524765903789345,1.277399855501948,0.05859037625202729
2020-10-14,2021-04-15,Real Estate,HST,MMI,2.0131948762874947e-10,-2.5906643532121802,1.4823804269456737,0.04773742523223224
2020-10-14,2021-04-15,Financials,AXP,RJF,1.048026836304816e-09,0.5574357276461663,1.0441806026570548,0.03879140961993875
2020-10-14,2021-04-15,Utilities,AEP,PNW,6.939545255551599e-09,1.159188066587408,0.7439518795366147,0.02545592910221422
2020-10-14,2021-04-15,Materials,AVY,VMC,2.9897881296328964e-08,1.7108990401179056,0.6208334348776355,0.04078014570807195
2020-10-14,2021-04-15,Financials,NDAQ,SPGI,1.147619376731925e-07,-0.679157362919615,0.7475134834685053,0.02765929024158557
2020-10-14,2021-04-15,Materials,AVY,MOS,1.2469576737730296e-07,3.858839308075763,0.3112707643689983,0.046997100138798265
2020-10-14,2021-04-15,Energy,CVX,VLO,1.808056811604355e-07,1.9860348260239795,0.5821765435340905,0.03444770357478642
2020-10-14,2021-04-15,Industrials,AME,PNR,1.8591281247571558e-07,1.7921786130317567,0.742443014013535,0.02787703475380921
2020-10-14,2021-04-15,Financials,ARES,MCO,4.3900007107282e-07,-2.338190966278224,1.0455711410073643,0.03820939346563223
2020-11-12,2021-05-14,Utilities,AEP,PNW,5.329776896935944e-09,1.046773408387165,0.7720710302962972,0.025539077179361026
2020-11-12,2021-05-14,Financials,ARES,BLK,3.036774613909518e-08,-2.646884855200072,0.9918196919859801,0.03483442575098576
2020-11-12,2021-05-14,Energy,CVX,VLO,1.0786201751191331e-07,1.986508169180607,0.5828027446431249,0.03430365387588308
2020-11-12,2021-05-14,Consumer Discretionary,APTV,GPC,1.1202954151608833e-07,-1.3559467823099844,1.327007544385188,0.06762078997222323
2020-11-12,2021-05-14,Health Care,BIIB,MTD,3.112785075656258e-07,7.3533320295943305,-0.25035930125233286,0.06357092135595552
2020-11-12,2021-05-14,Health Care,BIIB,TMO,5.182251602021975e-07,6.95338302215862,-0.2179726003650967,0.06473929223223542
2020-11-12,2021-05-14,Financials,AXP,RJF,5.312099443747821e-07,0.6157545437494494,1.0269930342647144,0.044975158914093066
2020-11-12,2021-05-14,Real Estate,CBRE,DOC,5.724706392939389e-07,0.553660593443598,1.0921829015667117,0.04717423236144879
2020-11-12,2021-05-14,Industrials,AME,PH,6.186608239760421e-07,1.0496570739185223,0.6692188863580358,0.02501644808331275
2020-11-12,2021-05-14,Healthcare,PRGO,NKTR,6.251817513928642e-07,0.34845783240371797,0.5958397023605244,0.050681329768152136
2020-12-14,2021-06-15,Financials,ARES,BLK,3.687514956363455e-09,-2.1954019418650166,0.9186548514609438,0.03241002472220703
2020-12-14,2021-06-15,Energy,EOG,VLO,2.4646861709315003e-07,-0.3044332074814295,1.02638522631334,0.07189888759927147
2020-12-14,2021-06-15,Utilities,AEP,PNW,4.4387366915113793e-07,1.1246315134880356,0.7524525283036597,0.028547543425501268
2020-12-14,2021-06-15,Health Care,BIIB,MTD,5.10845875589626e-07,7.974884907540658,-0.3433156772310543,0.06596656216874355
2020-12-14,2021-06-15,Energy,CVX,VLO,7.06892490750265e-07,1.9635931677359535,0.5899809747647391,0.0362523574545934
2020-12-14,2021-06-15,Industrials,TXT,TDG,7.641418147306915e-07,-1.7162017100156475,0.8870634483703514,0.05803959966891817
2020-12-14,2021-06-15,Industrials,AME,PH,8.576475985230009e-07,1.1021900645085076,0.6586793736905112,0.025243446404069822
2020-12-14,2021-06-15,Financials,CFG,MET,1.0062716379801312e-06,-1.6186393525739735,1.338831504658564,0.04531109405127857
2020-12-14,2021-06-15,Materials,AVY,IP,1.3019148741593002e-06,2.2190524223537214,0.7422860496359777,0.033242698089231526
2020-12-14,2021-06-15,Financials,CFG,RJF,1.8059616527401429e-06,-3.0655980967203473,1.593651959211684,0.06901251816519187
2021-01-14,2021-07-15,Industrials,ODFL,OTIS,3.717889572284618e-11,0.09594509478290525,1.0936129783923114,0.04747830752526115
2021-01-14,2021-07-15,Industrials,OTIS,VRSK,2.6506292214483157e-09,-1.7094603452916295,1.1077666520233205,0.03633367169765199
2021-01-14,2021-07-15,Industrials,OTIS,SWK,2.877495556043486e-08,1.068269871926928,0.6064056941797801,0.03530021190717537
2021-01-14,2021-07-15,Industrials,CTAS,OTIS,5.885714150142912e-08,-2.3914447621429304,1.6585670570682207,0.052839930729592643
2021-01-14,2021-07-15,Industrials,ITW,OTIS,7.659617276085045e-08,1.4379478708701163,0.915545439550084,0.0390711816709427
2021-01-14,2021-07-15,Industrials,OTIS,PCAR,8.31284868964568e-08,0.42354921953801833,0.9445253016206994,0.03840228879271628
2021-01-14,2021-07-15,Financials,CFG,RJF,3.9018337091633767e-07,-2.6481216745553464,1.4818897540962477,0.062096627779002427
2021-01-14,2021-07-15,Materials,AVY,IP,3.9065356392641314e-07,2.081519757931098,0.7851558177878489,0.03146896811601365
2021-01-14,2021-07-15,Health Care,BIIB,MTD,6.489968754494166e-07,8.071942502600725,-0.35813539571677355,0.06709967600373085
2021-01-14,2021-07-15,Industrials,AME,PH,6.771776121557247e-07,1.1093535682816136,0.6571266538481381,0.025279849518164765
2021-02-16,2021-08-13,Industrials,ODFL,OTIS,9.54965654975838e-11,0.006265062596005506,1.1171539621185853,0.0478874951950093
2021-02-16,2021-08-13,Industrials,OTIS,VRSK,3.5523719116790794e-10,-1.7506963826935276,1.1161319890368098,0.035433770108152324
2021-02-16,2021-08-13,Consumer Discretionary,DPZ,HD,4.9421208176261106e-09,3.522987968099845,0.4343193093519867,0.04314455559653408
2021-02-16,2021-08-13,Industrials,OTIS,SWK,8.080156680319996e-09,1.0895241395200514,0.6017672545811423,0.03407167714425456
2021-02-16,2021-08-13,Consumer Discretionary,DPZ,ORLY,8.156414456913135e-09,4.239957488289576,0.4875852719220719,0.043303086992586046
2021-02-16,2021-08-13,Industrials,ITW,OTIS,8.9504643816664e-09,1.4179835279689479,0.9207907765187506,0.037665072247628606
2021-02-16,2021-08-13,Industrials,ITW,SWK,1.6301598045285915e-08,2.282854506756647,0.5823916556848308,0.026901748346727084
2021-02-16,2021-08-13,Industrials,CTAS,OTIS,1.6368738200297922e-08,-2.36749428411837,1.652354281578839,0.051617834550831326
2021-02-16,2021-08-13,Consumer Discretionary,DPZ,LULU,2.8867649215339573e-08,4.3603758759402576,0.26485021235263073,0.04271072858547438
2021-02-16,2021-08-13,Materials,AVY,CTVA,2.8895778364519108e-08,2.057202554561032,0.8005160802895496,0.038054312795299354
2021-03-17,2021-09-14,Financials,RJF,RF,3.873216072033587e-17,2.191603042222107,0.7318330408089722,0.03970454683933249
2021-03-17,2021-09-14,Industrials,ALLE,FLR,4.518366981931024e-13,4.050033527358368,0.21070854867559075,0.039463976483451325
2021-03-17,2021-09-14,Information Technology,AVGO,TXN,4.031362764204886e-12,-2.801516390812975,1.2997474989142463,0.04376858289359308
2021-03-17,2021-09-14,Financials,COF,RJF,1.82176136788794e-11,-0.8196221051769332,1.2979088443467226,0.0628245806653535
2021-03-17,2021-09-14,Consumer Discretionary,CMG,GPC,1.958355267487657e-11,-3.1358205486388853,1.4423184805723597,0.0840611466429045
2021-03-17,2021-09-14,Financials,HBAN,KEY,2.663371845687726e-11,-0.24971301051252798,1.0063432594286732,0.027785776908268323
2021-03-17,2021-09-14,Financials,AFL,MTB,2.9038412509384043e-11,-0.06590001939158929,0.7909558537521745,0.05814704134249908
2021-03-17,2021-09-14,Energy,WMB,NBR,4.618132363891515e-11,2.030679116078277,0.18595242882864788,0.112139122626616
2021-03-17,2021-09-14,Utilities,AEP,PNW,7.326036614009889e-11,1.4279185321142807,0.6763904846965834,0.029373153121811216
2021-03-17,2021-09-14,Financials,AFL,SCHW,7.644715176676198e-11,1.430278979553143,0.5766533955185286,0.0478185454055828
2021-04-16,2021-10-13,Industrials,CARR,TT,1.5464766861896687e-07,-2.3950471855953683,1.209400345544997,0.07671922288267008
2021-04-16,2021-10-13,Health Care,BIIB,RMD,1.616029625064201e-07,8.190293212165958,-0.49630583953047425,0.05756258720629445
2021-04-16,2021-10-13,Financials,CFG,L,2.8377297620774357e-07,-2.4568246646323537,1.541427612177276,0.06360350107688292
2021-04-16,2021-10-13,Health Care,IQV,ZBH,6.288951004853921e-07,-0.020683556637290712,1.0502901770790416,0.027999141288756087
2021-04-16,2021-10-13,Industrials,CARR,FTV,8.475687733999382e-07,-5.795489330467177,2.3823487260074527,0.07588454231711564
2021-04-16,2021-10-13,Real Estate,VTR,VICI,1.0121918731423575e-06,0.42544541471107433,1.0953452168770381,0.04078872842113067
2021-04-16,2021-10-13,Industrials,ROK,TT,1.0136044878738396e-06,3.292360096405127,0.43465748159999795,0.04278350995657701
2021-04-16,2021-10-13,Health Care,BIIB,GILD,1.3362991610172598e-06,3.3710985965357567,0.5609276542175884,0.05797162306653052
2021-04-16,2021-10-13,Health Care,BIIB,DVA,1.3504142248800752e-06,7.02406800444629,-0.3099185008864732,0.06081724479281534
2021-04-16,2021-10-13,Financials,RF,TFC,1.371331670993212e-06,-2.606283329809157,1.4225001025835313,0.03044725363298813
2021-05-17,2021-11-11,Health Care,BIIB,RMD,7.267563736279747e-08,7.709960598779988,-0.40450326903026057,0.05337003077698144
2021-05-17,2021-11-11,Financial Services,CMA,SLM,2.998914134601954e-07,1.980321136152793,0.746068440939611,0.05403549780267037
2021-05-17,2021-11-11,Industrials,TDG,UBER,8.21013124723873e-07,4.1653831213789685,0.5093943777072154,0.06207663587260363
2021-05-17,2021-11-11,Health Care,BIIB,GILD,1.0939006841602052e-06,3.7547947185211923,0.46346991309518026,0.054413456741851114
2021-05-17,2021-11-11,Real Estate,EQR,REG,1.326646668959909e-06,1.2763886143252967,0.7235745042781035,0.026840576847746166
2021-05-17,2021-11-11,Health Care,BIIB,DVA,1.3683272445614937e-06,6.554989456304476,-0.20770054116245254,0.05688704592896705
2021-05-17,2021-11-11,Real Estate,REG,UDR,1.392664601062645e-06,-1.353476082416321,1.4479074410510373,0.033475097312731544
2021-05-17,2021-11-11,Health Care,BIIB,RVTY,1.4660972466963225e-06,6.636320342700998,-0.21465287774363806,0.05839148378191687
2021-05-17,2021-11-11,Health Care,BIIB,BSX,1.5192059219400198e-06,4.370539317601264,0.3395584610963198,0.06082939680399396
2021-05-17,2021-11-11,Health Care,BIIB,TMO,1.5463892215110344e-06,6.998226412056821,-0.2297433755105197,0.0591724460610464
2021-06-16,2021-12-13,Communication Services,NFLX,NYT,3.3663126011330795e-07,2.316893798776684,0.42764565394335874,0.040252704361130674
2021-06-16,2021-12-13,Financial Services,LNC,KG,1.5210790209567034e-06,1.2565864743126263,0.6325301733991142,0.061114936720660935
2021-06-16,2021-12-13,Industrials,PCAR,PBI,4.045422336486616e-06,3.604370559636923,0.17379073066309625,0.029591420365734658
2021-06-16,2021-12-13,Financials,SCHW,CFG,1.2538793010283724e-05,0.3111370208363021,1.0583271943375236,0.03315787948060687
2021-06-16,2021-12-13,Communication Services,NFLX,WBD,1.5602724673843913e-05,3.6868996045839024,0.07084677344125279,0.047166014226905695
2021-06-16,2021-12-13,Materials,AMCR,PPG,1.659534920683292e-05,2.159432367555929,0.34318905824713997,0.020763884881293545
2021-06-16,2021-12-13,Real Estate,VICI,WELL,2.165999257429032e-05,-0.7715071180666564,0.9365845479283508,0.038077916429201
2021-06-16,2021-12-13,Materials,FCX,LYB,2.6434919703545825e-05,-5.3007099161953235,2.0452842254682984,0.08108938580143739
2021-06-16,2021-12-13,Consumer Discretionary,EXPE,NCLH,3.1225751434194924e-05,1.7497416625655497,0.9888610182870458,0.07875407640852386
2021-06-16,2021-12-13,Financials,CFG,PNC,3.259291582786919e-05,-2.0451990501751434,1.1295295192540125,0.02246022664259296
2021-07-16,2022-01-12,Industrials,IR,PH,2.5950927896298503e-07,-0.6030645541254933,0.7920100884448726,0.01815437155796804
2021-07-16,2022-01-12,Utilities,DTE,FE,1.5757428942317962e-06,2.947349833551184,0.47554083767867994,0.05058188483809219
2021-07-16,2022-01-12,Real Estate,FRT,VICI,2.068257957687814e-06,0.5354584616577157,1.2552999559992466,0.04691692742558005
2021-07-16,2022-01-12,Financial Services,LNC,KG,2.1878002308186144e-06,1.2554197143772448,0.6317241165602074,0.05877144464339171
2021-07-16,2022-01-12,Information Technology,AMD,DDOG,2.21979665033749e-06,2.333178930617362,0.45954715729780093,0.07657094182959354
2021-07-16,2022-01-12,Utilities,DUK,FE,3.873164846388814e-06,2.6338359416083086,0.5151118437188267,0.053426231426655306
2021-07-16,2022-01-12,Information Technology,AMD,FSLR,8.733860170165587e-06,2.3015673046633074,0.4810664795411725,0.06097404438847582
2021-07-16,2022-01-12,Communication Services,NFLX,NYT,8.821952174098635e-06,2.596522438844731,0.3553625873602905,0.038516659434336534
2021-07-16,2022-01-12,Consumer Discretionary,CVNA,ULTA,1.1039722641770063e-05,0.060023968328226096,0.9640208221629757,0.09343586946066795
2021-07-16,2022-01-12,Energy,OXY,NBR,2.0261656709527136e-05,-0.13473491241241686,0.7297319947632523,0.08802239776556835
2021-08-16,2022-02-11,Industrials,HWM,FLS,8.469977697617803e-07,-2.4405105078966747,1.6331059008443005,0.05055059276662778
2021-08-16,2022-02-11,Financials,JKHY,SPGI,1.1506665418993704e-06,2.9790273326124743,0.3476340847660052,0.038179467521002514
2021-08-16,2022-02-11,Financials,JKHY,MCO,1.730262987354524e-06,3.573991785468883,0.2530015568583482,0.04032629126607237
2021-08-16,2022-02-11,Communication Services,NFLX,NYT,1.7716003908895701e-06,2.6738198964317768,0.336085588918984,0.03687384078430616
2021-08-16,2022-02-11,Energy,OXY,RIG,9.187525211201333e-06,2.3393905918976943,0.6567203929886524,0.06651252150328747
2021-08-16,2022-02-11,Utilities,DTE,PPL,1.5056735458330737e-05,-1.3009185307238953,1.850708456649213,0.034281256533550165
2021-08-16,2022-02-11,Industrials,GD,ODFL,1.615022573267608e-05,0.3762432202555335,0.9865460018634084,0.03042570493288051
2021-08-16,2022-02-11,Financials,JKHY,MRSH,1.6433478692917773e-05,3.8043126392153144,0.2546311262807644,0.042463241108054106
2021-08-16,2022-02-11,Financials,JKHY,MSCI,1.8214625594493867e-05,4.194280835251172,0.1355098921701277,0.04481979902884981
2021-08-16,2022-02-11,Utilities,PPL,PEG,2.0441218937948215e-05,1.2058557843854785,0.4979414628635994,0.019288878673100727
2021-09-15,2022-03-15,Industrials,AOS,GD,4.278532902422018e-08,-0.25075554286846835,0.8564277397519398,0.02246121669760494
2021-09-15,2022-03-15,Utilities,PPL,SO,9.934027001800988e-07,0.9631042319151724,0.5578891867264186,0.018327094648261964
2021-09-15,2022-03-15,Materials,CRH,SW,4.453568221821913e-06,0.3692573239800226,0.8925663427741473,0.04713054606969348
2021-09-15,2022-03-15,Consumer Discretionary,HAS,SBUX,7.747788605897707e-06,1.700870362171027,0.5796702393594653,0.029834463151220424
2021-09-15,2022-03-15,Industrials,HII,J,1.1912507737312847e-05,0.4119810068074392,1.0314580195625427,0.02328016392758774
2021-09-15,2022-03-15,Consumer Discretionary,HAS,TJX,1.4017506605054983e-05,1.5068936002195983,0.6885812975643559,0.033103262853297566
2021-09-15,2022-03-15,Financials,SCHW,PNC,1.4319730808294678e-05,-1.62493596219498,1.1501033946329668,0.02792338591801635
2021-09-15,2022-03-15,Consumer Cyclical,PVH,CPRI,2.2991557926669224e-05,2.3895956014615787,0.5713445017445583,0.043461748622066865
2021-09-15,2022-03-15,Information Technology,CSCO,JBL,2.316209091911103e-05,1.0222945753460153,0.7047554584109806,0.024854216543997002
2021-09-15,2022-03-15,Utilities,PPL,PEG,2.325552247650823e-05,0.7835216703010526,0.6057708556801299,0.01872820666333267
2021-10-14,2022-04-13,Health Care,BSX,LH,7.888780106355131e-08,0.4058260362533422,0.6174028356920191,0.03358325799748373
2021-10-14,2022-04-13,Health Care,ALGN,BSX,2.153780835286177e-07,1.8131040526008242,1.2303327409939553,0.10116034368810198
2021-10-14,2022-04-13,Health Care,ALGN,GILD,7.251343472815337e-07,-0.48366586972658543,1.7090429020226605,0.08776748788642451
2021-10-14,2022-04-13,Health Care,VRTX,ZTS,1.471162366241834e-06,8.070936905687294,-0.5328762641784175,0.047162517497205694
2021-10-14,2022-04-13,Health Care,ALGN,COO,1.5670832824668936e-06,-0.8319544889487265,1.5719597186105472,0.07856182732128801
2021-10-14,2022-04-13,Utilities,PPL,SO,1.6401857811409437e-06,0.6334123213243208,0.641273323615399,0.016363393489536103
2021-10-14,2022-04-13,Health Care,VRTX,WST,1.8531332171998828e-06,7.199672441689282,-0.3206309289800405,0.0453752380739798
2021-10-14,2022-04-13,Industrials,JBHT,R,3.583717060242183e-06,2.126507438840379,0.6966980058835552,0.033543101084710876
2021-10-14,2022-04-13,Industrials,JBHT,URI,3.724074838527935e-06,1.8851913771797635,0.5542650058881624,0.031021472831660738
2021-10-14,2022-04-13,Health Care,ALGN,CRL,4.5400171694178546e-06,2.7474304414070296,0.6263201971303705,0.07365487652117102
2021-11-12,2022-05-13,Financial Services,SLM,KG,8.974843780807937e-10,-1.2238024100240708,0.9631261043897924,0.06323691056975636
2021-11-12,2022-05-13,Health Care,BSX,LH,9.660935863081658e-08,0.14944421170077038,0.6649442418042784,0.027009265099252146
2021-11-12,2022-05-13,Financial Services,KG,SII,2.2807373247500463e-07,0.44698815489345567,1.0420308764190185,0.10234283452472161
2021-11-12,2022-05-13,Industrials,AME,IEX,2.8867221043109866e-07,-0.10564222389332034,0.9308779778117451,0.012373516264729845
2021-11-12,2022-05-13,Utilities,D,ETR,7.226444234233783e-07,2.2082476343353914,0.5044657368239471,0.01740567300909508
2021-11-12,2022-05-13,Financials,AFL,BRK-B,1.8190233599136885e-06,-2.046100020643867,1.0539416263276018,0.019368861923419366
2021-11-12,2022-05-13,Consumer Cyclical,CPRI,MAT,2.017751914730682e-06,-0.2821029584692435,1.4088519976761562,0.05006274518704761
2021-11-12,2022-05-13,Consumer Cyclical,PVH,CCK,2.0641538422705005e-06,-1.4620158635281344,1.3320125609883682,0.06954240619765593
2021-11-12,2022-05-13,Consumer Cyclical,PVH,GT,3.90381962594075e-06,3.6325525110638672,0.36235756650551915,0.05853469455567106
2021-11-12,2022-05-13,Consumer Cyclical,PVH,AN,6.109215666779816e-06,2.9148289330525516,0.37775279942299694,0.060568497988311515
2021-12-14,2022-06-14,Financial Services,SLM,KG,4.389157323239812e-06,-1.2027773271032172,0.9601691023408787,0.04930901872491066
2021-12-14,2022-06-14,Consumer Cyclical,UA,MAT,6.59367267716601e-06,-0.8186973494511902,1.2432785901938628,0.04381285306689759
2021-12-14,2022-06-14,Utilities,ETR,SO,7.216534428911632e-06,-1.872255902698675,1.4229238419064945,0.019908575851255095
2021-12-14,2022-06-14,Consumer Cyclical,UAA,MAT,2.0137691804897948e-05,-0.9508704407317246,1.3397248292751567,0.04953913976164003
2021-12-14,2022-06-14,Utilities,PPL,PEG,2.906645856891106e-05,0.6520998972414562,0.6388861114682973,0.01444437985575539
2021-12-14,2022-06-14,Industrials,AME,IEX,3.578069263979496e-05,-0.12236533844589115,0.9339712025814091,0.01210068655556795
2021-12-14,2022-06-14,Information Technology,CSCO,JBL,4.455330850969468e-05,1.193231587742513,0.6606646333635848,0.022173845869144462
2021-12-14,2022-06-14,Energy,EQT,SLB,4.4834743876575915e-05,-0.07876598333797502,0.9078592383370805,0.058551539085721895
2021-12-14,2022-06-14,Financials,CBOE,NDAQ,5.098726211126213e-05,1.5184984893636884,0.7905545373964866,0.026510796430559033
2021-12-14,2022-06-14,Information Technology,ADI,NVDA,5.936432383501679e-05,4.316781799438189,0.24032099189085585,0.026707694564233345
2022-01-13,2022-07-15,Financials,AMP,BK,1.0461516220540753e-06,1.5237814272667733,1.042025037379874,0.02525060526721035
2022-01-13,2022-07-15,Consumer Discretionary,DHI,HAS,8.955965340595116e-06,-3.207799068532979,1.753274423837616,0.06719744483818502
2022-01-13,2022-07-15,Consumer Discretionary,HAS,LEN,1.1287276983273076e-05,3.0734168053088187,0.28941259006094955,0.028165908210349182
2022-01-13,2022-07-15,Financials,BK,RJF,1.1432614243857378e-05,-0.5961378649192319,0.9961295854662827,0.03111328997668208
2022-01-13,2022-07-15,Consumer Discretionary,HAS,NVR,1.990462523637166e-05,1.3673707017336487,0.3535189947232459,0.028318765527220055
2022-01-13,2022-07-15,Utilities,PPL,SO,2.4237484842588642e-05,0.49718097873531675,0.6767112336246212,0.014298196181982909
2022-01-13,2022-07-15,Consumer Discretionary,NVR,TJX,3.45110355953669e-05,3.7604645793777394,1.1416883576477534,0.04671063961300336
2022-01-13,2022-07-15,Utilities,PPL,PEG,3.497004768425214e-05,0.6034329609705231,0.6517259298254314,0.014145294620262367
2022-01-13,2022-07-15,Information Technology,ADI,INTU,3.9816164412534815e-05,3.053534437321359,0.31942703670705364,0.02577732300485043
2022-01-13,2022-07-15,Information Technology,CSCO,JBL,4.42542094291478e-05,1.179980730017081,0.6646867068277871,0.022554814946979806
2022-02-14,2022-08-15,Industrials,HII,LDOS,2.1888745194686286e-07,1.8658362387581149,0.7365190374811305,0.03573077403219781
2022-02-14,2022-08-15,Industrials,RSG,WAB,4.327139133878264e-07,-2.2136532067456627,1.5649061255705625,0.042883986127335336
2022-02-14,2022-08-15,Consumer Cyclical,AAP,TRIP,1.6075469269185969e-06,6.610528001640295,-0.3838731765285669,0.05654727782124266
2022-02-14,2022-08-15,Industrials,URI,XRX,2.1622736602043245e-06,7.304451119379895,-0.5408741309898819,0.052068955552249066
2022-02-14,2022-08-15,Consumer Cyclical,LKQ,TRIP,2.543019123629717e-06,5.3112070287550495,-0.4141723708705182,0.059046832923837715
2022-02-14,2022-08-15,Industrials,IR,FLS,5.0332537282572e-06,6.298589654373636,-0.6672787547761648,0.04571144195949122
2022-02-14,2022-08-15,Consumer Discretionary,DRI,LVS,7.395567204424885e-06,5.325368837024705,-0.13311655163547817,0.0351874772722796
2022-02-14,2022-08-15,Health Care,HCA,RVTY,7.849142468715435e-06,1.4176694035194903,0.7808550514213215,0.0432665437061812
2022-02-14,2022-08-15,Industrials,JCI,ALK,8.25384068056268e-06,7.357472936629264,-0.7841146857269001,0.05796006417119627
2022-02-14,2022-08-15,Industrials,DAL,JCI,9.426892956323392e-06,6.614709074167301,-0.6966303675175093,0.04876299259599835
2022-03-16,2022-09-14,Communication Services,PSKY,TMUS,9.878340098494363e-10,-0.243492887422122,0.7869651229715252,0.16374382216183012
2022-03-16,2022-09-14,Communication Services,PSKY,WB,8.593702777524466e-09,1.9780235174627139,0.44671658858296226,0.14237423673087582
2022-03-16,2022-09-14,Communication Services,PSKY,VZ,1.4072765207099611e-08,-5.705773996782955,2.4858242860925666,0.16269702282673237
2022-03-16,2022-09-14,Communication Services,PSKY,DIS,3.51324083043528e-08,-2.892739655603404,1.262282043752067,0.13223032316077632
2022-03-16,2022-09-14,Communication Services,PSKY,TKO,9.59498718799075e-08,0.9379684240994989,0.6629121800909944,0.17311368767619748
2022-03-16,2022-09-14,Communication Services,PSKY,TTWO,1.247994103415631e-07,1.774714501657869,0.34469165624487097,0.17867979001500478
2022-03-16,2022-09-14,Communication Services,PSKY,NYT,2.5925734358609783e-07,2.0881523123180212,0.3843805851594256,0.17704030532406786
2022-03-16,2022-09-14,Communication Services,PSKY,LUMN,2.8510705586921214e-07,1.886183080142176,0.6767744697763078,0.17153009810308092
2022-03-16,2022-09-14,Communication Services,PSKY,TTD,4.015846021130963e-07,4.975757184614045,-0.3324662767497137,0.17138711695377712
2022-03-16,2022-09-14,Communication Services,PSKY,SLE,5.351543128325031e-07,-0.10019151091917955,0.3480815795409641,0.11976132171824153
2022-04-14,2022-10-13,Industrials,EFX,ATI,6.304268079837732e-06,6.746912631327584,-0.41948527713913547,0.05190036054220763
2022-04-14,2022-10-13,Industrials,FTV,LMT,9.336239984593562e-06,8.416861522555084,-0.7681725959852483,0.032910941366048364
2022-04-14,2022-10-13,Real Estate,KIM,MMI,1.3127515875900977e-05,0.8870183168123061,0.5484579961963906,0.026850471584842016
2022-04-14,2022-10-13,Information Technology,INTC,WDC,1.9348232898276824e-05,2.3479785991643074,0.4023575594103811,0.035656165489501165
2022-04-14,2022-10-13,Consumer Discretionary,LVS,ULTA,2.145397730205823e-05,14.241304886806216,-1.782511658943135,0.09840491940376363
2022-04-14,2022-10-13,Industrials,BLDR,FLS,2.3309649389410345e-05,10.26000358502207,-1.771839605854769,0.08777326106761735
2022-04-14,2022-10-13,Information Technology,AMD,APH,3.196422902460876e-05,-4.464143868207324,2.5527876654685473,0.05091919703814034
2022-04-14,2022-10-13,Consumer Discretionary,EXPE,GRMN,3.341684687757144e-05,7.776510336820414,-0.5462093394180205,0.053724282610866064
2022-04-14,2022-10-13,Industrials,WAB,RHI,3.518237480598128e-05,2.3248174164326634,0.47576984080346346,0.024518545724823537
2022-04-14,2022-10-13,Consumer Discretionary,ULTA,WYNN,5.302706550313623e-05,7.401993941361622,-0.3308844943183967,0.04800982410406694
2022-05-16,2022-11-11,Industrials,JCI,ROK,2.463739737125259e-07,-0.17847731213367402,0.7735781809108301,0.022846410458036183
2022-05-16,2022-11-11,Industrials,EXPD,RTX,3.826215162139928e-06,9.986170017561571,-1.1966745731957575,0.04330666327678539
2022-05-16,2022-11-11,Industrials,HWM,ATI,8.452104681147685e-06,2.711923608513538,0.25490421475776326,0.02800859699259365
2022-05-16,2022-11-11,Industrials,FTV,LMT,1.1177923812799302e-05,8.698973771420466,-0.8175958440634041,0.03361050822257805
2022-05-16,2022-11-11,Industrials,WAB,RHI,1.3261745449114042e-05,2.318733421387424,0.4773531548299161,0.025714032347966338
2022-05-16,2022-11-11,Information Technology,ADI,ORCL,1.6916169922233384e-05,2.9683191180405752,0.47233008665384124,0.03446909235473198
2022-05-16,2022-11-11,Utilities,AEE,ETR,2.8321394474313836e-05,1.3698705433401572,0.7720806562717165,0.013744354612808166
2022-05-16,2022-11-11,Information Technology,ADI,APP,3.523910337824894e-05,4.436106774180715,0.14277752367066573,0.03440381126479686
2022-05-16,2022-11-11,Health Care,BSX,DVA,3.645743485557552e-05,2.1431531645544872,0.3412024342438855,0.027316128454891193
2022-05-16,2022-11-11,Information Technology,AMD,APH,4.2610087210299184e-05,-4.4459990430724785,2.547215776473988,0.05325237849060178
2022-06-15,2022-12-13,Industrials,JCI,ROK,2.5934003693844677e-07,-0.23136609729329094,0.7828467140222881,0.022658021755681632
2022-06-15,2022-12-13,Industrials,SNA,RHI,7.503107300859556e-07,5.742034802369667,-0.10715731080822077,0.026279748781670276
2022-06-15,2022-12-13,Industrials,EME,ROK,1.2525094478010614e-06,2.747801337969813,0.35909632379033485,0.02583255439740823
2022-06-15,2022-12-13,Industrials,SNA,UNP,2.5274084024904646e-06,5.944585547547915,-0.12778859441103135,0.02686651807784092
2022-06-15,2022-12-13,Industrials,SNA,UPS,5.6673984815538054e-06,5.85009243995092,-0.11559708250262368,0.027543316937297474
